event_id,user_id,event_time,event_type,device_type,geo_location
15115,983,2025-01-11 14:00:00,job_view,Mobile ,India 
15116,983,2025-01-12 22:00:00,login,Mobile ,India
15117,983,2025-01-13 06:00:00,JOB_VIEW,Mobile ,UK
15118,983,2025-01-14 14:00:00,apply,mobile,
15119,983,2025-01-14 20:00:00,login,web,
15120,983,2025-01-16 14:00:00,JOB_VIEW,mobile, US
15121,983,2025-01-16 18:00:00,login,web,UK
15122,983,2025-01-16 21:00:00,apply,,US
15123,983,,job_view,, US
15124,983,2025-01-20 01:00:00,job_view,mobile,
15125,983,2025-01-21 08:00:00,logout,mobile, US
15126,983,,APPLY, WEB,India 
15127,983,2025-01-23 19:00:00,APPLY,,UK
15128,984,2025-02-06 00:00:00,signup,Mobile ,India
15129,984,2025-02-06 14:00:00,login,, US
15130,984,2025-02-07 21:00:00,LOGIN,Mobile , US
15131,984,2025-02-09 14:00:00,apply,Mobile ,UK
15132,984,,job_view,,India 
15133,984,2025-02-10 06:00:00,LOGOUT,Mobile ,
15134,984,2025-02-11 03:00:00,JOB_VIEW,web,India 
15135,984,2025-02-12 18:00:00,login,mobile,UK
15136,984,2025-02-13 18:00:00,apply, WEB,India 
15137,984,2025-02-15 09:00:00,LOGIN,,India 
15138,984,2025-02-16 19:00:00,job_view, WEB,
15139,984,2025-02-18 06:00:00,job_view,,US
15140,984,2025-02-19 20:00:00,JOB_VIEW,,India 
15141,984,2025-02-20 11:00:00,LOGOUT,mobile, US
15142,985,2025-01-16 00:00:00,signup,mobile,
15143,985,2025-01-16 09:00:00,LOGIN,Mobile ,UK
15144,985,2025-01-17 17:00:00,job_view,mobile,US
15145,985,2025-01-18 12:00:00,job_view,, US
15146,985,2025-01-18 23:00:00,job_view,Mobile ,
15147,985,2025-01-19 08:00:00,LOGIN, WEB,
15148,985,2025-01-20 04:00:00,LOGIN,,
15149,985,2025-01-20 14:00:00,apply,mobile,UK
15150,985,2025-01-21 12:00:00,LOGIN,,India
15151,985,,job_view, WEB,UK
15152,985,2025-01-23 19:00:00,apply,,
15153,985,2025-01-24 02:00:00,job_view,web,UK
15154,985,2025-01-24 07:00:00,login,Mobile ,US
15155,985,2025-01-26 01:00:00,job_view,mobile, US
15156,986,2025-01-12 00:00:00,SIGNUP,web, US
15157,986,2025-01-13 19:00:00,logout,mobile,India 
15158,986,2025-01-14 21:00:00,LOGIN,,India 
15159,986,2025-01-16 18:00:00,login,,
15160,986,2025-01-18 05:00:00,job_view,,
15161,986,2025-01-19 14:00:00,job_view,Mobile ,India 
15162,986,,LOGIN,mobile,India 
15163,986,2025-01-22 04:00:00,JOB_VIEW, WEB,UK
15164,986,2025-01-23 15:00:00,job_view,Mobile ,US
15165,986,2025-01-25 04:00:00,job_view,Mobile ,India 
15166,986,2025-01-26 01:00:00,LOGIN,web,
15167,986,2025-01-26 17:00:00,job_view, WEB, US
15168,986,2025-01-26 19:00:00,job_view,, US
15169,987,2025-01-06 00:00:00,signup,mobile,India
15170,987,2025-01-07 21:00:00,apply,,
15171,987,2025-01-08 09:00:00,apply,,US
15172,987,2025-01-08 11:00:00,job_view,Mobile ,US
15173,987,2025-01-09 02:00:00,JOB_VIEW,Mobile ,US
15174,987,2025-01-10 15:00:00,job_view,mobile,
15175,987,2025-01-10 20:00:00,job_view,Mobile ,
15176,987,2025-01-12 00:00:00,login,web, US
15177,987,2025-01-12 14:00:00,JOB_VIEW,Mobile ,India 
15178,987,2025-01-13 12:00:00,login, WEB,
15179,987,2025-01-13 20:00:00,job_view, WEB,
15180,987,2025-01-14 12:00:00,job_view,mobile,India
15181,987,2025-01-16 00:00:00,LOGIN,,
15182,987,2025-01-17 22:00:00,login,mobile,US
15183,987,2025-01-19 04:00:00,job_view,mobile,
15184,987,2025-01-20 06:00:00,login, WEB, US
15185,987,2025-01-20 13:00:00,apply,web,US
15186,987,2025-01-21 02:00:00,login,, US
15187,987,2025-01-22 09:00:00,job_view,Mobile ,UK
15188,987,,job_view,,US
15189,987,2025-01-25 03:00:00,job_view,Mobile ,UK
15190,987,2025-01-25 05:00:00,login,mobile, US
15191,988,,SIGNUP, WEB,UK
15192,988,2025-01-21 10:00:00,login,mobile,India 
15193,988,2025-01-23 04:00:00,job_view,Mobile ,UK
15194,988,2025-01-24 17:00:00,apply, WEB,US
15195,988,2025-01-25 19:00:00,job_view,Mobile ,
15196,988,2025-01-26 12:00:00,job_view, WEB, US
15197,988,2025-01-26 17:00:00,job_view,mobile,India 
15198,988,2025-01-28 01:00:00,logout,web,UK
15199,988,2025-01-29 03:00:00,login,,US
15200,988,2025-01-29 14:00:00,login,, US
15201,988,2025-01-29 16:00:00,JOB_VIEW,mobile,UK
15202,988,2025-01-30 19:00:00,job_view, WEB,India
15203,988,2025-01-30 22:00:00,logout,mobile,US
15204,988,2025-02-01 12:00:00,job_view, WEB,US
15205,988,2025-02-03 00:00:00,job_view,Mobile ,US
15206,989,2025-01-15 00:00:00,signup,mobile, US
15207,989,2025-01-16 17:00:00,job_view,web,US
15208,989,2025-01-16 22:00:00,job_view,mobile,India
15209,989,2025-01-18 17:00:00,login,Mobile ,India 
15210,989,2025-01-19 10:00:00,login,web,US
15211,989,2025-01-20 15:00:00,LOGIN,,India 
15212,989,2025-01-21 02:00:00,logout,Mobile ,US
15213,989,2025-01-21 12:00:00,logout,Mobile ,US
15214,989,2025-01-21 18:00:00,JOB_VIEW, WEB,US
15215,989,2025-01-23 04:00:00,login, WEB,India 
15216,989,2025-01-23 09:00:00,APPLY,mobile,India 
15217,989,2025-01-23 14:00:00,JOB_VIEW,mobile,India 
15218,989,2025-01-24 06:00:00,logout,mobile,UK
15219,989,2025-01-25 17:00:00,APPLY,Mobile ,UK
15220,989,2025-01-27 07:00:00,LOGIN,Mobile ,US
15221,989,2025-01-28 15:00:00,job_view,Mobile , US
15222,989,2025-01-29 06:00:00,login,Mobile ,India
15223,989,2025-01-30 09:00:00,job_view,web,
15224,989,2025-01-31 16:00:00,job_view,web,India 
15225,989,2025-01-31 22:00:00,job_view,, US
15226,989,2025-02-02 19:00:00,apply,Mobile ,India
15227,989,2025-02-03 10:00:00,JOB_VIEW,mobile,
15228,989,2025-02-04 22:00:00,LOGOUT,mobile,India
15229,990,2025-02-28 00:00:00,signup,, US
15230,990,2025-03-01 08:00:00,JOB_VIEW, WEB,India 
15231,990,2025-03-02 10:00:00,apply,mobile,UK
15232,990,2025-03-03 07:00:00,login,web,
15233,990,2025-03-03 23:00:00,login,mobile,UK
15234,990,2025-03-04 18:00:00,APPLY, WEB,India 
15235,990,2025-03-06 00:00:00,job_view,mobile,India 
15236,990,2025-03-06 10:00:00,apply, WEB, US
15237,991,2025-01-24 00:00:00,signup, WEB, US
15238,991,2025-01-24 09:00:00,login,mobile,
15239,991,2025-01-26 05:00:00,JOB_VIEW,Mobile ,US
15240,991,2025-01-26 23:00:00,LOGOUT,,
15241,991,2025-01-27 02:00:00,logout,mobile,India 
15242,991,2025-01-28 17:00:00,login,,UK
15243,991,2025-01-29 10:00:00,job_view,mobile,
15244,991,2025-01-29 18:00:00,job_view,Mobile ,
15245,991,2025-01-31 16:00:00,job_view,mobile,UK
15246,991,2025-02-02 06:00:00,apply,mobile,US
15247,991,,JOB_VIEW,Mobile ,India 
15248,991,,job_view,mobile,US
15249,991,,job_view,web, US
15250,991,2025-02-07 13:00:00,logout,Mobile ,US
15251,991,2025-02-08 04:00:00,apply,mobile,India 
15252,991,2025-02-08 18:00:00,login,Mobile ,India
15253,991,2025-02-09 02:00:00,apply,, US
15254,991,2025-02-09 14:00:00,JOB_VIEW, WEB,UK
15255,991,,APPLY,web, US
15256,991,2025-02-12 20:00:00,login,web,UK
15257,991,2025-02-13 23:00:00,logout,mobile,India 
15258,991,2025-02-14 05:00:00,JOB_VIEW, WEB,UK
15259,992,2025-02-06 00:00:00,signup,Mobile ,
15260,992,2025-02-06 07:00:00,job_view,,
15261,992,2025-02-06 17:00:00,apply,web, US
15262,992,2025-02-07 00:00:00,JOB_VIEW,, US
15263,992,2025-02-08 11:00:00,logout,web,US
15264,992,2025-02-10 05:00:00,apply, WEB,India
15265,992,2025-02-11 02:00:00,LOGOUT,Mobile ,India 
15266,992,2025-02-11 12:00:00,job_view, WEB,India
15267,992,2025-02-12 02:00:00,logout,web,US
15268,992,2025-02-13 07:00:00,login,Mobile , US
15269,992,2025-02-14 20:00:00,logout,mobile,India 
15270,992,2025-02-16 09:00:00,JOB_VIEW,,UK
15271,992,2025-02-17 14:00:00,job_view,web,
15272,992,2025-02-19 09:00:00,job_view,,India 
15273,992,2025-02-21 07:00:00,login,mobile,India
15274,993,2025-01-30 00:00:00,SIGNUP,Mobile ,UK
15275,993,2025-01-30 14:00:00,job_view, WEB,
15276,993,2025-01-31 14:00:00,apply,mobile,US
15277,993,2025-02-02 11:00:00,LOGOUT,web,UK
15278,993,2025-02-03 05:00:00,JOB_VIEW,Mobile , US
15279,993,2025-02-04 04:00:00,login, WEB,UK
15280,993,2025-02-05 12:00:00,apply,,US
15281,993,2025-02-07 02:00:00,apply, WEB,US
15282,993,2025-02-07 08:00:00,login,,UK
15283,993,2025-02-08 12:00:00,LOGOUT,Mobile , US
15284,993,2025-02-09 17:00:00,LOGOUT,Mobile ,India
15285,993,2025-02-10 12:00:00,logout, WEB,India 
15286,994,2025-01-30 00:00:00,signup,mobile, US
15287,994,2025-01-30 03:00:00,job_view,Mobile ,India
15288,994,2025-01-31 23:00:00,JOB_VIEW,web,India
15289,994,2025-02-02 18:00:00,JOB_VIEW,mobile,India
15290,994,2025-02-02 20:00:00,login,,India
15291,994,2025-02-04 07:00:00,LOGIN,,UK
15292,994,2025-02-04 09:00:00,job_view,,UK
15293,994,2025-02-04 11:00:00,JOB_VIEW, WEB,US
15294,994,2025-02-04 12:00:00,apply,,
15295,994,2025-02-05 07:00:00,LOGIN, WEB,UK
15296,995,,SIGNUP,,India 
15297,995,2025-02-12 08:00:00,APPLY,web, US
15298,995,2025-02-12 23:00:00,job_view,web,India 
15299,995,2025-02-14 19:00:00,login, WEB,US
15300,995,2025-02-15 01:00:00,login,,
15301,995,2025-02-16 04:00:00,login, WEB,India 
15302,995,2025-02-17 18:00:00,login,mobile, US
15303,995,2025-02-19 13:00:00,LOGOUT,,India
15304,995,2025-02-21 02:00:00,job_view,web,India 
15305,995,2025-02-22 23:00:00,job_view,web,US
15306,995,2025-02-23 08:00:00,login, WEB,India
15307,995,2025-02-25 01:00:00,job_view, WEB,US
15308,995,,logout,, US
15309,995,,login, WEB, US
15310,996,2025-01-23 00:00:00,signup,web, US
15311,996,2025-01-23 01:00:00,JOB_VIEW,mobile,India 
15312,996,2025-01-23 10:00:00,apply,web, US
15313,996,2025-01-23 16:00:00,login,,
15314,996,2025-01-25 09:00:00,login,Mobile , US
15315,996,2025-01-27 02:00:00,login, WEB,
15316,996,2025-01-27 03:00:00,logout,Mobile , US
15317,996,2025-01-28 22:00:00,job_view,Mobile ,India
15318,996,2025-01-29 10:00:00,job_view, WEB,India
15319,996,2025-01-30 22:00:00,job_view, WEB,India
15320,996,2025-01-31 16:00:00,apply,mobile,
15321,996,2025-02-01 12:00:00,login,web,US
15322,996,2025-02-02 09:00:00,apply,, US
15323,996,,JOB_VIEW,Mobile ,India 
15324,996,2025-02-04 05:00:00,job_view,,US
15325,996,2025-02-05 18:00:00,login,,
15326,996,2025-02-06 09:00:00,logout,mobile,
15327,996,2025-02-07 21:00:00,apply,,India
15328,996,2025-02-09 01:00:00,APPLY,Mobile ,US
15329,996,2025-02-10 22:00:00,APPLY,,
15330,996,,login, WEB, US
15331,996,2025-02-14 06:00:00,job_view, WEB,
15332,996,2025-02-14 23:00:00,job_view,mobile,
15333,996,2025-02-15 13:00:00,LOGIN,,
15334,996,2025-02-15 14:00:00,job_view, WEB,
15335,997,2025-01-11 00:00:00,signup, WEB,India
15336,997,2025-01-11 18:00:00,job_view,mobile,
15337,997,2025-01-12 00:00:00,apply,mobile,UK
15338,997,2025-01-12 04:00:00,login, WEB,India 
15339,997,2025-01-12 11:00:00,job_view, WEB,India
15340,997,2025-01-14 07:00:00,LOGIN,,India
15341,997,2025-01-15 00:00:00,logout, WEB,UK
15342,997,2025-01-16 16:00:00,job_view,,US
15343,997,2025-01-18 12:00:00,login,web,
15344,997,2025-01-18 20:00:00,apply,web,US
15345,997,2025-01-19 13:00:00,JOB_VIEW,web, US
15346,997,2025-01-20 09:00:00,login,Mobile ,US
15347,997,2025-01-21 11:00:00,apply,,India
15348,997,2025-01-23 07:00:00,login,web,
15349,997,2025-01-24 06:00:00,JOB_VIEW,mobile,US
15350,997,2025-01-24 19:00:00,apply,,India 
15351,997,2025-01-25 17:00:00,JOB_VIEW,Mobile ,US
15352,997,2025-01-27 12:00:00,job_view,,India 
15353,997,2025-01-28 13:00:00,job_view, WEB,India
15354,997,2025-01-29 02:00:00,apply,,US
15355,997,2025-01-30 17:00:00,login,, US
15356,997,2025-01-31 18:00:00,login,Mobile ,UK
15357,997,2025-02-02 13:00:00,job_view,web,US
15358,998,2025-01-11 00:00:00,signup,,India 
15359,998,2025-01-12 13:00:00,logout,Mobile ,India 
15360,998,2025-01-13 15:00:00,job_view,Mobile , US
15361,998,2025-01-15 04:00:00,job_view,mobile,US
15362,998,2025-01-16 05:00:00,job_view, WEB,India 
15363,998,2025-01-16 21:00:00,apply, WEB,UK
15364,998,2025-01-18 05:00:00,job_view, WEB,
15365,998,2025-01-18 15:00:00,apply,web,US
15366,998,2025-01-20 01:00:00,login,web,
15367,999,2025-02-08 00:00:00,signup,,US
15368,999,2025-02-09 07:00:00,LOGOUT,Mobile ,UK
15369,999,2025-02-10 23:00:00,JOB_VIEW,web,UK
15370,999,2025-02-12 05:00:00,job_view,web,US
15371,999,2025-02-12 16:00:00,JOB_VIEW,web,US
15372,999,2025-02-13 10:00:00,logout,mobile,
15373,999,2025-02-14 01:00:00,job_view, WEB,India 
15374,999,2025-02-15 15:00:00,job_view,,India 
15375,999,2025-02-16 20:00:00,apply,web,US
15376,999,2025-02-17 12:00:00,logout,web,US
15377,999,2025-02-18 06:00:00,JOB_VIEW,,India
15378,999,2025-02-18 07:00:00,apply,,India 
15379,999,2025-02-20 02:00:00,logout, WEB,India 
15380,999,2025-02-20 06:00:00,LOGIN,mobile,US
15381,1000,2025-02-21 00:00:00,signup,,UK
15382,1000,2025-02-21 07:00:00,APPLY,mobile,US
15383,1000,2025-02-21 23:00:00,job_view,Mobile ,US
15384,1000,2025-02-23 20:00:00,JOB_VIEW,web,UK
15385,1000,2025-02-25 16:00:00,job_view,web,UK
15386,1000,2025-02-25 17:00:00,JOB_VIEW,web, US
15387,1000,2025-02-27 01:00:00,job_view,web, US
15388,1000,2025-02-28 09:00:00,LOGIN, WEB, US
15389,1001,2025-02-20 00:00:00,signup,,India 
15390,1001,2025-02-21 06:00:00,JOB_VIEW,mobile, US
15391,1001,2025-02-22 15:00:00,APPLY,Mobile ,UK
15392,1001,2025-02-23 19:00:00,login,web,UK
15393,1001,2025-02-24 13:00:00,apply, WEB,India
15394,1001,2025-02-25 07:00:00,LOGOUT, WEB,India 
15395,1001,2025-02-27 03:00:00,login, WEB,UK
15396,1001,2025-02-28 14:00:00,LOGIN, WEB,UK
15397,1001,2025-03-01 15:00:00,login,mobile,India
15398,1001,2025-03-03 13:00:00,logout,mobile,India
15399,1002,2025-01-17 00:00:00,SIGNUP, WEB,
15400,1002,2025-01-18 08:00:00,login, WEB,
15401,1002,2025-01-20 04:00:00,job_view, WEB,US
15402,1002,2025-01-20 06:00:00,login,mobile,US
15403,1002,2025-01-21 18:00:00,APPLY,Mobile ,India
15404,1002,2025-01-22 01:00:00,APPLY,Mobile , US
15405,1002,2025-01-22 07:00:00,apply,,
15406,1002,2025-01-22 10:00:00,apply,Mobile ,India
15407,1002,2025-01-23 20:00:00,JOB_VIEW,mobile,
15408,1002,2025-01-25 08:00:00,logout,,US
15409,1002,2025-01-27 04:00:00,job_view,web,India 
15410,1002,2025-01-27 07:00:00,job_view,web,India 
15411,1002,2025-01-28 11:00:00,job_view,web,India 
15412,1002,2025-01-29 03:00:00,login,,India 
15413,1002,2025-01-30 05:00:00,apply,web,US
15414,1002,2025-01-31 16:00:00,job_view,Mobile ,UK
15415,1002,2025-02-01 20:00:00,logout,Mobile ,India 
15416,1002,2025-02-02 01:00:00,JOB_VIEW, WEB,UK
15417,1002,2025-02-02 18:00:00,job_view,web,India
15418,1002,2025-02-03 07:00:00,LOGOUT, WEB, US
15419,1002,2025-02-03 23:00:00,job_view,,US
15420,1002,2025-02-04 23:00:00,login,mobile,
15421,1002,2025-02-05 14:00:00,apply,Mobile , US
15422,1003,2025-02-14 00:00:00,SIGNUP,web, US
15423,1003,2025-02-15 09:00:00,logout,web,India
15424,1003,2025-02-17 04:00:00,login, WEB, US
15425,1003,2025-02-17 15:00:00,logout,,
15426,1003,2025-02-18 05:00:00,job_view,, US
15427,1003,,apply,,UK
15428,1003,2025-02-20 03:00:00,job_view, WEB,UK
15429,1003,2025-02-21 08:00:00,APPLY,,
15430,1003,2025-02-21 09:00:00,LOGIN,,India 
15431,1003,2025-02-21 15:00:00,job_view,, US
15432,1003,2025-02-22 17:00:00,job_view, WEB, US
15433,1003,2025-02-22 18:00:00,JOB_VIEW,web,India 
15434,1003,2025-02-23 10:00:00,job_view, WEB,
15435,1003,2025-02-24 03:00:00,job_view,web,
15436,1003,2025-02-25 22:00:00,apply,mobile,UK
15437,1003,2025-02-26 13:00:00,JOB_VIEW,, US
15438,1003,2025-02-27 22:00:00,LOGIN,Mobile ,
15439,1003,2025-03-01 18:00:00,LOGIN,mobile,US
15440,1004,2025-01-14 00:00:00,signup,mobile,
15441,1004,2025-01-15 20:00:00,job_view, WEB,India 
15442,1004,2025-01-17 10:00:00,LOGIN,mobile,India
15443,1004,2025-01-18 09:00:00,job_view,mobile,
15444,1004,2025-01-19 09:00:00,login,,India
15445,1004,2025-01-20 08:00:00,apply,Mobile ,US
15446,1004,2025-01-20 19:00:00,job_view, WEB,India 
15447,1004,2025-01-21 05:00:00,APPLY,,
15448,1004,2025-01-21 15:00:00,apply, WEB,US
15449,1004,2025-01-22 00:00:00,APPLY,mobile,India 
15450,1004,2025-01-23 07:00:00,job_view,web,US
15451,1004,2025-01-24 22:00:00,login,,
15452,1004,2025-01-25 01:00:00,APPLY,Mobile , US
15453,1004,2025-01-25 17:00:00,job_view,, US
15454,1004,2025-01-25 21:00:00,login,mobile,India 
15455,1005,2025-01-18 00:00:00,signup,Mobile ,
15456,1005,2025-01-19 09:00:00,LOGIN,web,
15457,1005,2025-01-20 07:00:00,login, WEB, US
15458,1005,2025-01-22 06:00:00,login, WEB, US
15459,1005,2025-01-23 07:00:00,job_view,mobile,UK
15460,1005,,job_view,Mobile ,India
15461,1005,2025-01-24 16:00:00,job_view, WEB,
15462,1005,2025-01-24 17:00:00,JOB_VIEW, WEB,UK
15463,1005,2025-01-25 21:00:00,LOGIN,mobile, US
15464,1005,2025-01-26 19:00:00,job_view,Mobile ,UK
15465,1005,2025-01-27 01:00:00,APPLY, WEB,US
15466,1005,2025-01-28 22:00:00,job_view,Mobile ,UK
15467,1006,2025-01-01 00:00:00,signup,,
15468,1006,2025-01-02 05:00:00,logout,mobile,US
15469,1006,2025-01-03 02:00:00,job_view,mobile, US
15470,1006,2025-01-04 08:00:00,job_view, WEB, US
15471,1006,2025-01-05 14:00:00,job_view,,India
15472,1006,2025-01-07 03:00:00,job_view,mobile,UK
15473,1006,2025-01-08 15:00:00,job_view,Mobile ,US
15474,1006,2025-01-08 22:00:00,logout,,US
15475,1006,2025-01-10 14:00:00,job_view,,US
15476,1006,2025-01-12 09:00:00,login,mobile,UK
15477,1006,2025-01-13 22:00:00,job_view,web,
15478,1006,2025-01-14 23:00:00,job_view, WEB,India 
15479,1006,2025-01-15 14:00:00,logout,mobile,
15480,1006,,JOB_VIEW,,
15481,1006,2025-01-18 03:00:00,apply,web,US
15482,1006,2025-01-20 02:00:00,apply,,US
15483,1006,2025-01-21 08:00:00,job_view,web,India
15484,1006,2025-01-22 10:00:00,LOGOUT,mobile,US
15485,1007,2025-01-21 00:00:00,SIGNUP,mobile,US
15486,1007,2025-01-22 23:00:00,job_view,,
15487,1007,2025-01-23 11:00:00,job_view,, US
15488,1007,2025-01-24 18:00:00,login,mobile,India 
15489,1007,2025-01-25 10:00:00,JOB_VIEW,web, US
15490,1007,2025-01-26 11:00:00,login,web, US
15491,1007,2025-01-26 21:00:00,login,web,India
15492,1008,2025-01-14 00:00:00,signup,,
15493,1008,2025-01-15 14:00:00,job_view,web,UK
15494,1008,2025-01-16 13:00:00,LOGOUT,web,US
15495,1008,2025-01-16 15:00:00,login, WEB,
15496,1008,2025-01-18 12:00:00,login,Mobile ,India
15497,1008,2025-01-18 17:00:00,job_view,Mobile ,
15498,1008,2025-01-20 06:00:00,login, WEB,
15499,1008,2025-01-21 01:00:00,apply,Mobile ,India 
15500,1008,2025-01-21 04:00:00,job_view,Mobile ,UK
15501,1008,2025-01-22 07:00:00,job_view,web,India 
15502,1008,2025-01-23 20:00:00,job_view, WEB,India
15503,1008,2025-01-25 05:00:00,apply,mobile,US
15504,1008,2025-01-26 16:00:00,job_view, WEB,
15505,1008,2025-01-28 13:00:00,job_view,mobile,
15506,1008,2025-01-29 03:00:00,login,, US
15507,1008,2025-01-30 16:00:00,job_view,,UK
15508,1008,2025-01-30 23:00:00,LOGOUT,web,UK
15509,1008,2025-02-01 01:00:00,logout,web,US
15510,1008,,login,web,US
15511,1008,2025-02-04 02:00:00,logout, WEB,UK
15512,1008,2025-02-05 06:00:00,JOB_VIEW,Mobile ,India 
15513,1008,2025-02-06 16:00:00,job_view,web,UK
15514,1008,2025-02-08 09:00:00,job_view,web,UK
15515,1009,2025-02-18 00:00:00,signup,web,India
15516,1009,,APPLY,web,
15517,1009,2025-02-19 13:00:00,apply,Mobile ,US
15518,1009,2025-02-20 06:00:00,apply,web,India 
15519,1009,2025-02-20 21:00:00,JOB_VIEW,,UK
15520,1009,2025-02-22 19:00:00,job_view,Mobile ,
15521,1009,2025-02-24 01:00:00,login,web,
15522,1009,2025-02-25 17:00:00,LOGIN,, US
15523,1009,2025-02-27 14:00:00,job_view, WEB,India 
15524,1009,2025-03-01 04:00:00,JOB_VIEW,Mobile , US
15525,1009,2025-03-02 06:00:00,APPLY, WEB,India 
15526,1009,2025-03-02 16:00:00,login, WEB,
15527,1009,2025-03-04 03:00:00,LOGIN,,India 
15528,1009,2025-03-05 19:00:00,JOB_VIEW, WEB,India 
15529,1009,2025-03-06 21:00:00,job_view,web,UK
15530,1009,2025-03-08 00:00:00,LOGIN, WEB,US
15531,1009,2025-03-09 06:00:00,apply,mobile,US
15532,1009,2025-03-10 08:00:00,job_view,Mobile ,India 
15533,1009,2025-03-11 04:00:00,logout, WEB,UK
15534,1009,2025-03-12 17:00:00,job_view,mobile,UK
15535,1009,2025-03-13 10:00:00,login,mobile,India
15536,1009,2025-03-14 08:00:00,APPLY,web,UK
15537,1010,2025-02-09 00:00:00,SIGNUP,,
15538,1010,2025-02-10 07:00:00,job_view,Mobile ,India 
15539,1010,2025-02-10 22:00:00,job_view,Mobile ,India 
15540,1010,2025-02-11 15:00:00,job_view, WEB,UK
15541,1010,2025-02-12 17:00:00,LOGIN, WEB,India
15542,1010,2025-02-14 12:00:00,login,mobile,US
15543,1010,2025-02-16 03:00:00,job_view,,India 
15544,1010,2025-02-16 07:00:00,logout,Mobile ,India
15545,1010,2025-02-17 05:00:00,apply,,UK
15546,1010,2025-02-18 06:00:00,apply, WEB,India 
15547,1010,2025-02-19 13:00:00,apply,Mobile ,India 
15548,1011,,signup,Mobile ,India
15549,1011,2025-02-14 17:00:00,job_view,mobile,UK
15550,1011,2025-02-15 02:00:00,apply,,US
15551,1011,2025-02-16 03:00:00,JOB_VIEW,Mobile ,US
15552,1011,2025-02-16 05:00:00,job_view,,
15553,1011,2025-02-17 18:00:00,logout,,
15554,1011,2025-02-18 15:00:00,apply,Mobile ,
15555,1011,2025-02-20 09:00:00,job_view,mobile, US
15556,1011,2025-02-20 19:00:00,job_view,mobile,UK
15557,1011,2025-02-22 05:00:00,job_view,,India
15558,1012,2025-02-27 00:00:00,signup,Mobile ,India 
15559,1012,2025-02-28 02:00:00,login,,India
15560,1012,2025-02-28 12:00:00,LOGIN,,UK
15561,1012,2025-03-01 04:00:00,logout,, US
15562,1012,2025-03-02 19:00:00,job_view, WEB,India
15563,1012,2025-03-03 05:00:00,logout,,India
15564,1012,2025-03-05 02:00:00,LOGIN,,India 
15565,1012,2025-03-07 00:00:00,apply,, US
15566,1012,2025-03-07 13:00:00,JOB_VIEW,Mobile ,India
15567,1012,2025-03-08 19:00:00,apply,mobile,India 
15568,1012,2025-03-09 03:00:00,apply,mobile,US
15569,1012,2025-03-09 16:00:00,login,Mobile , US
15570,1012,,APPLY,mobile,India
15571,1012,2025-03-10 13:00:00,JOB_VIEW,mobile,India 
15572,1013,2025-01-07 00:00:00,signup,web,UK
15573,1013,2025-01-07 04:00:00,LOGIN,mobile,US
15574,1013,2025-01-07 16:00:00,apply,mobile,
15575,1013,2025-01-09 02:00:00,login,mobile,India
15576,1013,2025-01-09 18:00:00,job_view, WEB,
15577,1013,2025-01-10 23:00:00,job_view,mobile,India
15578,1013,2025-01-12 13:00:00,LOGOUT,web,India
15579,1013,2025-01-13 16:00:00,logout,,US
15580,1013,,job_view,mobile, US
15581,1013,2025-01-14 15:00:00,job_view,,
15582,1013,2025-01-16 01:00:00,job_view,mobile, US
15583,1013,2025-01-16 05:00:00,apply,, US
15584,1013,2025-01-17 02:00:00,login,web,US
15585,1013,2025-01-18 03:00:00,login,,India 
15586,1013,2025-01-19 19:00:00,APPLY,,India 
15587,1013,2025-01-20 08:00:00,JOB_VIEW, WEB,India
15588,1013,2025-01-21 12:00:00,apply,,India 
15589,1013,2025-01-22 05:00:00,login,, US
15590,1013,2025-01-22 12:00:00,job_view, WEB,US
15591,1013,2025-01-23 17:00:00,login,, US
15592,1013,2025-01-25 03:00:00,LOGIN,mobile,India 
